"","DateTime","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_DELAY","Pressure","Wind.Speed","Wind.Direction","temperature","humidity"
"12902","2015-02-14 10:00",6,"MQ","LGA",930,-8,1016,1,199,256.875,76
"12903","2015-02-14 10:00",6,"F9","LGA",940,55,1016,1,199,256.875,76
"12904","2015-02-14 10:00",6,"WN","LGA",945,-4,1016,1,199,256.875,76
"12905","2015-02-14 10:00",6,"EV","LGA",947,0,1016,1,199,256.875,76
"12906","2015-02-14 10:00",6,"B6","LGA",959,-1,1016,1,199,256.875,76
"12907","2015-02-14 10:00",6,"AA","JFK",1000,-3,1016,1,199,256.875,76
"12908","2015-02-14 10:00",6,"UA","EWR",1000,38,1016,1,199,256.875,76
"12909","2015-02-14 10:00",6,"B6","JFK",1005,19,1016,1,199,256.875,76
"12910","2015-02-14 10:00",6,"DL","JFK",1015,23,1016,1,199,256.875,76
"12911","2015-02-14 10:00",6,"AA","LGA",1018,2,1016,1,199,256.875,76
"12912","2015-02-14 10:00",6,"EV","EWR",1029,-3,1016,1,199,256.875,76
"12913","2015-02-14 11:00",6,"DL","LGA",1030,-1,1014,1,193,258.582,82
"12914","2015-02-14 11:00",6,"VX","JFK",1030,-1,1014,1,193,258.582,82
"12915","2015-02-14 11:00",6,"B6","LGA",1041,23,1014,1,193,258.582,82
"12916","2015-02-14 11:00",6,"DL","LGA",1100,3,1014,1,193,258.582,82
"12917","2015-02-14 11:00",6,"US","LGA",1100,-7,1014,1,193,258.582,82
"12918","2015-02-14 11:00",6,"EV","LGA",1100,-2,1014,1,193,258.582,82
"12919","2015-02-14 11:00",6,"AA","EWR",1115,-7,1014,1,193,258.582,82
"12920","2015-02-14 11:00",6,"US","LGA",1120,-1,1014,1,193,258.582,82
"12921","2015-02-14 11:00",6,"UA","JFK",1125,0,1014,1,193,258.582,82
"12922","2015-02-14 11:00",6,"UA","EWR",1129,-1,1014,1,193,258.582,82
"12923","2015-02-14 12:00",6,"DL","EWR",1140,6,1014,1,193,258.582,82
"12924","2015-02-14 12:00",6,"EV","LGA",1140,10,1014,1,193,258.582,82
"12925","2015-02-14 12:00",6,"B6","JFK",1146,5,1014,1,193,258.582,82
"12926","2015-02-14 12:00",6,"WN","LGA",1155,-4,1014,1,193,258.582,82
"12927","2015-02-14 12:00",6,"DL","LGA",1200,15,1014,1,193,258.582,82
"12928","2015-02-14 12:00",6,"DL","LGA",1200,1,1014,1,193,258.582,82
"12929","2015-02-14 12:00",6,"US","JFK",1200,-4,1014,1,193,258.582,82
"12930","2015-02-14 12:00",6,"UA","JFK",1200,-2,1014,1,193,258.582,82
"12931","2015-02-14 12:00",6,"UA","EWR",1203,7,1014,1,193,258.582,82
"12932","2015-02-14 12:00",6,"DL","LGA",1215,-6,1014,1,193,258.582,82
"12933","2015-02-14 12:00",6,"MQ","LGA",1229,-7,1014,1,193,258.582,82
"12934","2015-02-14 13:00",6,"AA","JFK",1230,-10,1014,1,193,258.582,82
"12935","2015-02-14 13:00",6,"MQ","LGA",1230,0,1014,1,193,258.582,82
"12936","2015-02-14 13:00",6,"EV","EWR",1235,-10,1014,1,193,258.582,82
"12937","2015-02-14 13:00",6,"AA","JFK",1240,-5,1014,1,193,258.582,82
"12938","2015-02-14 13:00",6,"DL","LGA",1250,12,1014,1,193,258.582,82
"12939","2015-02-14 13:00",6,"UA","EWR",1258,0,1014,1,193,258.582,82
"12940","2015-02-14 13:00",6,"DL","LGA",1300,15,1014,1,193,258.582,82
"12941","2015-02-14 13:00",6,"DL","LGA",1300,8,1014,1,193,258.582,82
"12942","2015-02-14 13:00",6,"US","LGA",1300,-4,1014,1,193,258.582,82
"12943","2015-02-14 13:00",6,"VX","EWR",1300,-8,1014,1,193,258.582,82
"12944","2015-02-14 13:00",6,"EV","LGA",1302,20,1014,1,193,258.582,82
"12945","2015-02-14 13:00",6,"B6","JFK",1305,-4,1014,1,193,258.582,82
"12946","2015-02-14 13:00",6,"UA","EWR",1310,17,1014,1,193,258.582,82
"12947","2015-02-14 13:00",6,"B6","JFK",1314,-8,1014,1,193,258.582,82
"12948","2015-02-14 13:00",6,"WN","LGA",1325,30,1014,1,193,258.582,82
"12949","2015-02-14 14:00",6,"B6","EWR",1330,12,1010,2,183,266.245,75
"12950","2015-02-14 14:00",6,"B6","LGA",1330,-5,1010,2,183,266.245,75
"12951","2015-02-14 14:00",6,"US","JFK",1330,19,1010,2,183,266.245,75
"12952","2015-02-14 14:00",6,"WN","EWR",1330,-6,1010,2,183,266.245,75
"12953","2015-02-14 14:00",6,"UA","EWR",1330,10,1010,2,183,266.245,75
"12954","2015-02-14 14:00",6,"UA","EWR",1339,0,1010,2,183,266.245,75
"12955","2015-02-14 14:00",6,"EV","EWR",1346,15,1010,2,183,266.245,75
"12956","2015-02-14 14:00",6,"DL","LGA",1353,118,1010,2,183,266.245,75
"12957","2015-02-14 14:00",6,"B6","JFK",1355,-4,1010,2,183,266.245,75
"12958","2015-02-14 14:00",6,"EV","EWR",1405,-4,1010,2,183,266.245,75
"12959","2015-02-14 14:00",6,"WN","LGA",1415,24,1010,2,183,266.245,75
"12960","2015-02-14 15:00",6,"UA","EWR",1430,4,1010,2,183,266.245,75
"12961","2015-02-14 15:00",6,"B6","LGA",1445,30,1010,2,183,266.245,75
"12962","2015-02-14 15:00",6,"DL","LGA",1445,58,1010,2,183,266.245,75
"12963","2015-02-14 15:00",6,"AA","LGA",1459,-11,1010,2,183,266.245,75
"12964","2015-02-14 15:00",6,"AA","JFK",1459,-4,1010,2,183,266.245,75
"12965","2015-02-14 15:00",6,"DL","LGA",1500,-5,1010,2,183,266.245,75
"12966","2015-02-14 15:00",6,"US","EWR",1500,-5,1010,2,183,266.245,75
"12967","2015-02-14 15:00",6,"MQ","LGA",1505,14,1010,2,183,266.245,75
"12968","2015-02-14 15:00",6,"MQ","JFK",1505,-4,1010,2,183,266.245,75
"12969","2015-02-14 15:00",6,"MQ","JFK",1510,NA,1010,2,183,266.245,75
"12970","2015-02-14 15:00",6,"UA","EWR",1510,10,1010,2,183,266.245,75
"12971","2015-02-14 15:00",6,"UA","EWR",1519,-5,1010,2,183,266.245,75
"12972","2015-02-14 15:00",6,"EV","EWR",1525,NA,1010,2,183,266.245,75
"12973","2015-02-14 15:00",6,"UA","EWR",1527,14,1010,2,183,266.245,75
"12974","2015-02-14 16:00",6,"DL","JFK",1530,4,1011,1,185,265.01,78
"12975","2015-02-14 16:00",6,"NK","LGA",1530,-5,1011,1,185,265.01,78
"12976","2015-02-14 16:00",6,"WN","EWR",1530,-5,1011,1,185,265.01,78
"12977","2015-02-14 16:00",6,"MQ","LGA",1530,34,1011,1,185,265.01,78
"12978","2015-02-14 16:00",6,"MQ","JFK",1530,22,1011,1,185,265.01,78
"12979","2015-02-14 16:00",6,"MQ","JFK",1530,NA,1011,1,185,265.01,78
"12980","2015-02-14 16:00",6,"VX","LGA",1545,14,1011,1,185,265.01,78
"12981","2015-02-14 16:00",6,"MQ","LGA",1550,-4,1011,1,185,265.01,78
"12982","2015-02-14 16:00",6,"DL","JFK",1555,-4,1011,1,185,265.01,78
"12983","2015-02-14 16:00",6,"UA","EWR",1559,NA,1011,1,185,265.01,78
"12984","2015-02-14 16:00",6,"AA","JFK",1615,5,1011,1,185,265.01,78
"12985","2015-02-14 16:00",6,"EV","LGA",1615,90,1011,1,185,265.01,78
"12986","2015-02-14 16:00",6,"EV","LGA",1615,-5,1011,1,185,265.01,78
"12987","2015-02-14 16:00",6,"EV","EWR",1629,0,1011,1,185,265.01,78
"12988","2015-02-14 16:00",6,"MQ","JFK",1629,96,1011,1,185,265.01,78
"12989","2015-02-14 16:00",6,"UA","EWR",1629,0,1011,1,185,265.01,78
"12990","2015-02-14 17:00",6,"B6","JFK",1630,10,1005,2,201,269.289,84
"12991","2015-02-14 17:00",6,"DL","JFK",1630,10,1005,2,201,269.289,84
"12992","2015-02-14 17:00",6,"AA","EWR",1635,0,1005,2,201,269.289,84
"12993","2015-02-14 17:00",6,"B6","JFK",1640,0,1005,2,201,269.289,84
"12994","2015-02-14 17:00",6,"UA","EWR",1640,27,1005,2,201,269.289,84
"12995","2015-02-14 17:00",6,"B6","JFK",1641,0,1005,2,201,269.289,84
"12996","2015-02-14 17:00",6,"DL","JFK",1645,15,1005,2,201,269.289,84
"12997","2015-02-14 17:00",6,"MQ","JFK",1655,76,1005,2,201,269.289,84
"12998","2015-02-14 17:00",6,"MQ","LGA",1700,-4,1005,2,201,269.289,84
"12999","2015-02-14 17:00",6,"OO","LGA",1700,33,1005,2,201,269.289,84
"13000","2015-02-14 17:00",6,"UA","JFK",1700,13,1005,2,201,269.289,84
"13001","2015-02-14 17:00",6,"AA","LGA",1709,-7,1005,2,201,269.289,84
"13002","2015-02-14 17:00",6,"AA","JFK",1710,56,1005,2,201,269.289,84
"13003","2015-02-14 17:00",6,"DL","JFK",1710,0,1005,2,201,269.289,84
"13004","2015-02-14 17:00",6,"EV","EWR",1715,5,1005,2,201,269.289,84
"13005","2015-02-14 17:00",6,"UA","EWR",1715,18,1005,2,201,269.289,84
"13006","2015-02-14 17:00",6,"AA","JFK",1720,10,1005,2,201,269.289,84
"13007","2015-02-14 17:00",6,"B6","JFK",1722,8,1005,2,201,269.289,84
"13008","2015-02-14 17:00",6,"US","EWR",1725,-2,1005,2,201,269.289,84
"13009","2015-02-14 17:00",6,"MQ","JFK",1729,NA,1005,2,201,269.289,84
"13010","2015-02-14 18:00",6,"DL","JFK",1735,11,1005,2,201,269.289,84
"13011","2015-02-14 18:00",6,"EV","EWR",1738,NA,1005,2,201,269.289,84
"13012","2015-02-14 18:00",6,"B6","JFK",1742,79,1005,2,201,269.289,84
"13013","2015-02-14 18:00",6,"UA","EWR",1806,2,1005,2,201,269.289,84
"13014","2015-02-14 18:00",6,"AA","LGA",1815,-5,1005,2,201,269.289,84
"13015","2015-02-14 18:00",6,"UA","EWR",1816,92,1005,2,201,269.289,84
"13016","2015-02-14 18:00",6,"DL","LGA",1825,18,1005,2,201,269.289,84
"13017","2015-02-14 19:00",6,"DL","LGA",1835,-5,1005,2,201,269.289,84
"13018","2015-02-14 19:00",6,"NK","LGA",1840,32,1005,2,201,269.289,84
"13019","2015-02-14 19:00",6,"AA","EWR",1844,-4,1005,2,201,269.289,84
"13020","2015-02-14 19:00",6,"DL","JFK",1845,-4,1005,2,201,269.289,84
"13021","2015-02-14 19:00",6,"WN","LGA",1845,27,1005,2,201,269.289,84
"13022","2015-02-14 19:00",6,"DL","JFK",1850,19,1005,2,201,269.289,84
"13023","2015-02-14 19:00",6,"EV","EWR",1859,NA,1005,2,201,269.289,84
"13024","2015-02-14 19:00",6,"US","LGA",1859,-1,1005,2,201,269.289,84
"13025","2015-02-14 19:00",6,"UA","EWR",1859,35,1005,2,201,269.289,84
"13026","2015-02-14 19:00",6,"DL","LGA",1900,22,1005,2,201,269.289,84
"13027","2015-02-14 19:00",6,"DL","JFK",1900,66,1005,2,201,269.289,84
"13028","2015-02-14 19:00",6,"EV","EWR",1900,7,1005,2,201,269.289,84
"13029","2015-02-14 19:00",6,"B6","JFK",1920,18,1005,2,201,269.289,84
"13030","2015-02-14 19:00",6,"EV","EWR",1920,9,1005,2,201,269.289,84
"13031","2015-02-14 20:00",6,"B6","JFK",1930,120,1001,2,211,269.93,86
"13032","2015-02-14 20:00",6,"NK","LGA",1940,24,1001,2,211,269.93,86
"13033","2015-02-14 20:00",6,"AA","JFK",1943,63,1001,2,211,269.93,86
"13034","2015-02-14 20:00",6,"AA","JFK",1955,NA,1001,2,211,269.93,86
"13035","2015-02-14 20:00",6,"MQ","JFK",1955,NA,1001,2,211,269.93,86
"13036","2015-02-14 20:00",6,"B6","JFK",2000,NA,1001,2,211,269.93,86
"13037","2015-02-14 20:00",6,"UA","EWR",2000,82,1001,2,211,269.93,86
"13038","2015-02-14 21:00",6,"AA","LGA",2030,81,1001,2,211,269.93,86
"13039","2015-02-14 21:00",6,"B6","JFK",2046,74,1001,2,211,269.93,86
"13040","2015-02-14 21:00",6,"B6","JFK",2050,NA,1001,2,211,269.93,86
"13041","2015-02-14 21:00",6,"AA","JFK",2055,26,1001,2,211,269.93,86
"13042","2015-02-14 21:00",6,"B6","JFK",2059,-3,1001,2,211,269.93,86
"13043","2015-02-14 21:00",6,"B6","JFK",2110,140,1001,2,211,269.93,86
"13044","2015-02-14 21:00",6,"B6","EWR",2115,NA,1001,2,211,269.93,86
"13045","2015-02-14 22:00",6,"B6","LGA",2130,NA,1001,2,211,269.93,86
"13046","2015-02-14 22:00",6,"B6","JFK",2155,NA,1001,2,211,269.93,86
"13047","2015-02-14 22:00",6,"NK","LGA",2155,NA,1001,2,211,269.93,86
"13048","2015-02-14 22:00",6,"B6","JFK",2229,41,1001,2,211,269.93,86
"13049","2015-02-14 23:00",6,"B6","JFK",2245,7,1005,2,219,269.560491628,90
"13050","2015-02-14 23:00",6,"B6","JFK",2255,NA,1005,2,219,269.560491628,90
"13051","2015-02-14 23:00",6,"B6","JFK",2259,39,1005,2,219,269.560491628,90
"13052","2015-02-15 00:00",7,"B6","JFK",2359,NA,999,1,197,266.324,92
"13053","2015-02-15 00:00",7,"B6","JFK",2359,8,999,1,197,266.324,92
"13054","2015-02-15 05:00",7,"US","EWR",500,NA,997,5,311,266.202,88
"13055","2015-02-15 06:00",7,"B6","JFK",539,84,997,5,311,266.202,88
"13056","2015-02-15 06:00",7,"AA","LGA",600,NA,997,5,311,266.202,88
"13057","2015-02-15 06:00",7,"DL","LGA",600,NA,997,5,311,266.202,88
"13058","2015-02-15 06:00",7,"US","LGA",600,NA,997,5,311,266.202,88
"13059","2015-02-15 06:00",7,"EV","LGA",601,NA,997,5,311,266.202,88
"13060","2015-02-15 06:00",7,"B6","JFK",605,61,997,5,311,266.202,88
"13061","2015-02-15 06:00",7,"UA","EWR",611,26,997,5,311,266.202,88
"13062","2015-02-15 06:00",7,"US","JFK",620,NA,997,5,311,266.202,88
"13063","2015-02-15 07:00",7,"B6","JFK",630,-2,997,5,311,266.202,88
"13064","2015-02-15 07:00",7,"US","LGA",630,NA,997,5,311,266.202,88
"13065","2015-02-15 07:00",7,"US","EWR",630,NA,997,5,311,266.202,88
"13066","2015-02-15 07:00",7,"NK","LGA",630,NA,997,5,311,266.202,88
"13067","2015-02-15 07:00",7,"UA","EWR",630,3,997,5,311,266.202,88
"13068","2015-02-15 07:00",7,"AA","JFK",635,NA,997,5,311,266.202,88
"13069","2015-02-15 07:00",7,"B6","JFK",645,-5,997,5,311,266.202,88
"13070","2015-02-15 07:00",7,"UA","EWR",650,11,997,5,311,266.202,88
"13071","2015-02-15 07:00",7,"B6","JFK",652,2,997,5,311,266.202,88
"13072","2015-02-15 07:00",7,"B6","JFK",659,-2,997,5,311,266.202,88
"13073","2015-02-15 07:00",7,"AA","JFK",700,NA,997,5,311,266.202,88
"13074","2015-02-15 07:00",7,"AA","JFK",700,NA,997,5,311,266.202,88
"13075","2015-02-15 07:00",7,"DL","JFK",700,554,997,5,311,266.202,88
"13076","2015-02-15 07:00",7,"DL","LGA",700,NA,997,5,311,266.202,88
"13077","2015-02-15 07:00",7,"UA","EWR",700,12,997,5,311,266.202,88
"13078","2015-02-15 07:00",7,"UA","EWR",700,26,997,5,311,266.202,88
"13079","2015-02-15 07:00",7,"DL","LGA",705,NA,997,5,311,266.202,88
"13080","2015-02-15 07:00",7,"B6","LGA",729,NA,997,5,311,266.202,88
"13081","2015-02-15 08:00",7,"B6","LGA",730,0,999,6,311,262.274,72
"13082","2015-02-15 08:00",7,"B6","EWR",730,NA,999,6,311,262.274,72
"13083","2015-02-15 08:00",7,"US","LGA",730,NA,999,6,311,262.274,72
"13084","2015-02-15 08:00",7,"B6","JFK",740,NA,999,6,311,262.274,72
"13085","2015-02-15 08:00",7,"B6","JFK",745,NA,999,6,311,262.274,72
"13086","2015-02-15 08:00",7,"DL","EWR",745,NA,999,6,311,262.274,72
"13087","2015-02-15 08:00",7,"B6","JFK",750,19,999,6,311,262.274,72
"13088","2015-02-15 08:00",7,"AA","EWR",759,-2,999,6,311,262.274,72
"13089","2015-02-15 08:00",7,"AA","JFK",800,NA,999,6,311,262.274,72
"13090","2015-02-15 08:00",7,"B6","EWR",800,-6,999,6,311,262.274,72
"13091","2015-02-15 08:00",7,"DL","JFK",800,NA,999,6,311,262.274,72
"13092","2015-02-15 08:00",7,"VX","JFK",800,NA,999,6,311,262.274,72
"13093","2015-02-15 08:00",7,"B6","JFK",805,-3,999,6,311,262.274,72
"13094","2015-02-15 08:00",7,"US","EWR",805,39,999,6,311,262.274,72
"13095","2015-02-15 08:00",7,"B6","JFK",810,NA,999,6,311,262.274,72
"13096","2015-02-15 08:00",7,"DL","JFK",810,NA,999,6,311,262.274,72
"13097","2015-02-15 08:00",7,"UA","EWR",811,5,999,6,311,262.274,72
"13098","2015-02-15 08:00",7,"B6","JFK",815,0,999,6,311,262.274,72
"13099","2015-02-15 08:00",7,"DL","LGA",815,NA,999,6,311,262.274,72
"13100","2015-02-15 08:00",7,"MQ","JFK",815,NA,999,6,311,262.274,72
"13101","2015-02-15 08:00",7,"MQ","LGA",820,NA,999,6,311,262.274,72
"13102","2015-02-15 08:00",7,"UA","EWR",821,59,999,6,311,262.274,72
"13103","2015-02-15 08:00",7,"DL","JFK",822,NA,999,6,311,262.274,72
"13104","2015-02-15 09:00",7,"UA","JFK",830,NA,999,6,311,262.274,72
"13105","2015-02-15 09:00",7,"EV","EWR",840,NA,999,6,311,262.274,72
"13106","2015-02-15 09:00",7,"UA","EWR",850,NA,999,6,311,262.274,72
"13107","2015-02-15 09:00",7,"B6","JFK",852,0,999,6,311,262.274,72
"13108","2015-02-15 09:00",7,"UA","EWR",853,NA,999,6,311,262.274,72
"13109","2015-02-15 09:00",7,"EV","EWR",856,-8,999,6,311,262.274,72
"13110","2015-02-15 09:00",7,"B6","EWR",900,-8,999,6,311,262.274,72
"13111","2015-02-15 09:00",7,"DL","JFK",900,NA,999,6,311,262.274,72
"13112","2015-02-15 09:00",7,"DL","LGA",900,NA,999,6,311,262.274,72
"13113","2015-02-15 09:00",7,"DL","LGA",900,NA,999,6,311,262.274,72
"13114","2015-02-15 09:00",7,"B6","JFK",904,NA,999,6,311,262.274,72
"13115","2015-02-15 09:00",7,"B6","JFK",910,NA,999,6,311,262.274,72
"13116","2015-02-15 09:00",7,"DL","LGA",910,NA,999,6,311,262.274,72
"13117","2015-02-15 09:00",7,"UA","EWR",910,3,999,6,311,262.274,72
"13118","2015-02-15 09:00",7,"DL","LGA",915,NA,999,6,311,262.274,72
"13119","2015-02-15 09:00",7,"MQ","LGA",929,NA,999,6,311,262.274,72
"13120","2015-02-15 10:00",7,"B6","JFK",930,NA,999,6,311,262.274,72
"13121","2015-02-15 10:00",7,"B6","LGA",930,NA,999,6,311,262.274,72
"13122","2015-02-15 10:00",7,"B6","JFK",930,14,999,6,311,262.274,72
"13123","2015-02-15 10:00",7,"MQ","LGA",941,NA,999,6,311,262.274,72
"13124","2015-02-15 10:00",7,"AA","LGA",945,NA,999,6,311,262.274,72
"13125","2015-02-15 10:00",7,"B6","JFK",950,-7,999,6,311,262.274,72
"13126","2015-02-15 10:00",7,"WN","LGA",955,NA,999,6,311,262.274,72
"13127","2015-02-15 10:00",7,"B6","LGA",959,-4,999,6,311,262.274,72
"13128","2015-02-15 10:00",7,"MQ","LGA",959,NA,999,6,311,262.274,72
"13129","2015-02-15 10:00",7,"AA","JFK",1000,NA,999,6,311,262.274,72
"13130","2015-02-15 10:00",7,"WN","LGA",1010,NA,999,6,311,262.274,72
"13131","2015-02-15 10:00",7,"MQ","LGA",1010,NA,999,6,311,262.274,72
"13132","2015-02-15 10:00",7,"B6","JFK",1029,NA,999,6,311,262.274,72
"13133","2015-02-15 11:00",7,"VX","JFK",1030,-4,1001,5,318,262.533,71
"13134","2015-02-15 11:00",7,"AA","JFK",1045,4,1001,5,318,262.533,71
"13135","2015-02-15 11:00",7,"EV","EWR",1059,NA,1001,5,318,262.533,71
"13136","2015-02-15 11:00",7,"DL","LGA",1100,NA,1001,5,318,262.533,71
"13137","2015-02-15 11:00",7,"US","LGA",1100,25,1001,5,318,262.533,71
"13138","2015-02-15 11:00",7,"EV","LGA",1100,NA,1001,5,318,262.533,71
"13139","2015-02-15 11:00",7,"US","LGA",1120,1,1001,5,318,262.533,71
"13140","2015-02-15 11:00",7,"B6","JFK",1125,0,1001,5,318,262.533,71
"13141","2015-02-15 11:00",7,"UA","JFK",1125,-5,1001,5,318,262.533,71
"13142","2015-02-15 11:00",7,"DL","JFK",1129,NA,1001,5,318,262.533,71
"13143","2015-02-15 12:00",7,"MQ","LGA",1130,NA,1001,5,318,262.533,71
"13144","2015-02-15 12:00",7,"UA","EWR",1130,19,1001,5,318,262.533,71
"13145","2015-02-15 12:00",7,"AA","LGA",1133,-3,1001,5,318,262.533,71
"13146","2015-02-15 12:00",7,"UA","EWR",1138,1,1001,5,318,262.533,71
"13147","2015-02-15 12:00",7,"DL","JFK",1139,NA,1001,5,318,262.533,71
"13148","2015-02-15 12:00",7,"DL","EWR",1140,3,1001,5,318,262.533,71
"13149","2015-02-15 12:00",7,"MQ","LGA",1140,NA,1001,5,318,262.533,71
"13150","2015-02-15 12:00",7,"EV","EWR",1150,NA,1001,5,318,262.533,71
"13151","2015-02-15 12:00",7,"UA","EWR",1150,1,1001,5,318,262.533,71
"13152","2015-02-15 12:00",7,"EV","EWR",1156,NA,1001,5,318,262.533,71
"13153","2015-02-15 12:00",7,"DL","LGA",1200,NA,1001,5,318,262.533,71
"13154","2015-02-15 12:00",7,"US","LGA",1200,NA,1001,5,318,262.533,71
"13155","2015-02-15 12:00",7,"AA","LGA",1215,29,1001,5,318,262.533,71
"13156","2015-02-15 12:00",7,"WN","LGA",1215,NA,1001,5,318,262.533,71
"13157","2015-02-15 12:00",7,"UA","LGA",1228,-3,1001,5,318,262.533,71
"13158","2015-02-15 13:00",7,"B6","EWR",1230,9,1001,5,318,262.533,71
"13159","2015-02-15 13:00",7,"AA","JFK",1240,NA,1001,5,318,262.533,71
"13160","2015-02-15 13:00",7,"MQ","JFK",1240,NA,1001,5,318,262.533,71
"13161","2015-02-15 13:00",7,"EV","EWR",1244,NA,1001,5,318,262.533,71
"13162","2015-02-15 13:00",7,"AA","LGA",1245,0,1001,5,318,262.533,71
"13163","2015-02-15 13:00",7,"NK","LGA",1245,-6,1001,5,318,262.533,71
"13164","2015-02-15 13:00",7,"UA","EWR",1250,35,1001,5,318,262.533,71
"13165","2015-02-15 13:00",7,"EV","EWR",1300,NA,1001,5,318,262.533,71
"13166","2015-02-15 13:00",7,"VX","EWR",1300,95,1001,5,318,262.533,71
"13167","2015-02-15 13:00",7,"VX","JFK",1300,2,1001,5,318,262.533,71
"13168","2015-02-15 13:00",7,"UA","EWR",1300,32,1001,5,318,262.533,71
"13169","2015-02-15 13:00",7,"B6","JFK",1305,-2,1001,5,318,262.533,71
"13170","2015-02-15 13:00",7,"EV","EWR",1305,NA,1001,5,318,262.533,71
"13171","2015-02-15 13:00",7,"US","EWR",1310,-3,1001,5,318,262.533,71
"13172","2015-02-15 13:00",7,"UA","EWR",1310,3,1001,5,318,262.533,71
"13173","2015-02-15 13:00",7,"MQ","LGA",1312,33,1001,5,318,262.533,71
"13174","2015-02-15 13:00",7,"DL","LGA",1315,NA,1001,5,318,262.533,71
"13175","2015-02-15 13:00",7,"WN","EWR",1315,NA,1001,5,318,262.533,71
"13176","2015-02-15 13:00",7,"UA","EWR",1316,36,1001,5,318,262.533,71
"13177","2015-02-15 13:00",7,"B6","LGA",1317,20,1001,5,318,262.533,71
"13178","2015-02-15 14:00",7,"B6","LGA",1330,46,1003,7,328,264.716,75
"13179","2015-02-15 14:00",7,"EV","EWR",1340,NA,1003,7,328,264.716,75
"13180","2015-02-15 14:00",7,"B6","JFK",1345,10,1003,7,328,264.716,75
"13181","2015-02-15 14:00",7,"DL","LGA",1359,7,1003,7,328,264.716,75
"13182","2015-02-15 14:00",7,"US","LGA",1400,11,1003,7,328,264.716,75
"13183","2015-02-15 14:00",7,"UA","JFK",1400,0,1003,7,328,264.716,75
"13184","2015-02-15 14:00",7,"UA","EWR",1400,1,1003,7,328,264.716,75
"13185","2015-02-15 14:00",7,"B6","JFK",1420,-6,1003,7,328,264.716,75
"13186","2015-02-15 14:00",7,"AA","LGA",1424,-10,1003,7,328,264.716,75
"13187","2015-02-15 15:00",7,"UA","EWR",1430,100,1003,7,328,264.716,75
"13188","2015-02-15 15:00",7,"B6","JFK",1449,10,1003,7,328,264.716,75
"13189","2015-02-15 15:00",7,"UA","LGA",1452,9,1003,7,328,264.716,75
"13190","2015-02-15 15:00",7,"AA","JFK",1459,13,1003,7,328,264.716,75
"13191","2015-02-15 15:00",7,"DL","LGA",1459,2,1003,7,328,264.716,75
"13192","2015-02-15 15:00",7,"DL","JFK",1459,-1,1003,7,328,264.716,75
"13193","2015-02-15 15:00",7,"AA","LGA",1500,-5,1003,7,328,264.716,75
"13194","2015-02-15 15:00",7,"DL","LGA",1500,-1,1003,7,328,264.716,75
"13195","2015-02-15 15:00",7,"DL","LGA",1500,NA,1003,7,328,264.716,75
"13196","2015-02-15 15:00",7,"US","EWR",1500,3,1003,7,328,264.716,75
"13197","2015-02-15 15:00",7,"UA","EWR",1505,11,1003,7,328,264.716,75
"13198","2015-02-15 15:00",7,"UA","EWR",1510,19,1003,7,328,264.716,75
"13199","2015-02-15 15:00",7,"EV","EWR",1511,NA,1003,7,328,264.716,75
"13200","2015-02-15 15:00",7,"B6","EWR",1520,1,1003,7,328,264.716,75
"13201","2015-02-15 15:00",7,"UA","EWR",1520,-1,1003,7,328,264.716,75
"13202","2015-02-15 15:00",7,"UA","EWR",1529,4,1003,7,328,264.716,75
"13203","2015-02-15 16:00",7,"B6","JFK",1530,91,1007,6,328,264.057,68
"13204","2015-02-15 16:00",7,"MQ","JFK",1530,0,1007,6,328,264.057,68
"13205","2015-02-15 16:00",7,"DL","JFK",1535,58,1007,6,328,264.057,68
"13206","2015-02-15 16:00",7,"WN","EWR",1535,NA,1007,6,328,264.057,68
"13207","2015-02-15 16:00",7,"EV","EWR",1538,NA,1007,6,328,264.057,68
"13208","2015-02-15 16:00",7,"B6","JFK",1540,38,1007,6,328,264.057,68
"13209","2015-02-15 16:00",7,"DL","EWR",1540,2,1007,6,328,264.057,68
"13210","2015-02-15 16:00",7,"DL","LGA",1540,0,1007,6,328,264.057,68
"13211","2015-02-15 16:00",7,"B6","JFK",1545,-8,1007,6,328,264.057,68
"13212","2015-02-15 16:00",7,"B6","JFK",1554,NA,1007,6,328,264.057,68
"13213","2015-02-15 16:00",7,"WN","LGA",1555,NA,1007,6,328,264.057,68
"13214","2015-02-15 16:00",7,"B6","JFK",1559,32,1007,6,328,264.057,68
"13215","2015-02-15 16:00",7,"EV","EWR",1602,NA,1007,6,328,264.057,68
"13216","2015-02-15 16:00",7,"DL","JFK",1604,NA,1007,6,328,264.057,68
"13217","2015-02-15 16:00",7,"DL","JFK",1605,0,1007,6,328,264.057,68
"13218","2015-02-15 16:00",7,"EV","EWR",1623,NA,1007,6,328,264.057,68
"13219","2015-02-15 16:00",7,"B6","LGA",1629,22,1007,6,328,264.057,68
"13220","2015-02-15 17:00",7,"B6","JFK",1630,NA,1012,7,326,264.675983827,79
"13221","2015-02-15 17:00",7,"VX","JFK",1630,33,1012,7,326,264.675983827,79
"13222","2015-02-15 17:00",7,"WN","EWR",1630,NA,1012,7,326,264.675983827,79
"13223","2015-02-15 17:00",7,"UA","EWR",1630,50,1012,7,326,264.675983827,79
